num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_out,env_runners/weights_seq_no,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_max,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/env_reset_timer,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/sample,env_runners/rlmodule_inference_timer,env_runners/episode_return_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/num_env_steps_sampled,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_trainable_parameters,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/total_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/mean_kl_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_kl_coeff,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch
1,844000.0,False,211,e875d_00000,2025-11-25_09-52-59,1764031979,3.229243755340576,920.8816723823547,9347,DESKTOP-M8HSDGN,172.28.117.198,920.8816723823547,211,3.028850272443596,1.1712230379616878e-05,3.028529281004296,1.5050919007344623,1.5207029869781659,0.0019705558108509976,901.0427841030431,210.0,844.0,844000.0,1000,4.0,0.7114370294800483,0.0005063705000338814,1000,1000.0,-620.7578361416414,1.462087018969871,0.00010285791255048405,-105.69467047269721,901.0427841030431,0.0001060299179357668,4000.0,45.39013800415339,1113.7805903174306,2,0,2,16.0,31.0,0.012,0.0892578125,0.0002694911387371734,844000.0,9.875453809559084e-05,844000.0,4000.0,4000.0,-105.69467047269721,-105.69467047269721,8453504,40064,0,264436172,4000.0,144141,1253252,4004.0,354426.1280762354,11330.180114427347,144141,1.0,211.0,4.76024,8453504,-0.040776063,592.31055,0.01015598,128.0,-0.12553339,0.06199181,40064,0.0003,3.4171876907348633,0.0,5.0052447,11330.28218490909,0.08252553504860555,4.2816715477914035e-05,1.3526562145442326e-06,3.711420783200422e-05,0.00010461233709540649,1.9030835929874514e-05,1.1032655331308481e-05,2.203659037781579e-06,3.832535641452795e-05,6.52338869076618e-06,1.262004858596185e-06,1.393880505873027e-05,0.016853749214986363,0.0014775776870634518,0.03442826735125216,1.5063817664003742e-05,0.00023632498688779086,4.340738789849792e-05,0.02919191417439906,4.0728082516204175e-06
1,848000.0,False,212,e875d_00000,2025-11-25_09-53-02,1764031982,3.139711618423462,924.0213840007782,9347,DESKTOP-M8HSDGN,172.28.117.198,924.0213840007782,212,3.0299142417391582,1.1696418077630617e-05,3.0295936467142557,1.5052711996871195,1.521588411178383,0.0019703262527401544,901.0427841030431,211.0,848.0,848000.0,1000,4.0,0.7116642681000394,0.0005063705000338814,1000,1000.0,-620.7578361416414,1.4618938535701704,9.959203663985141e-05,-101.60242423790118,901.0427841030431,0.00010325676908266225,4000.0,45.39013800415339,1119.1631086714585,2,0,2,17.475,31.0,0.0025,0.08514404296875,0.00026199292191286095,848000.0,9.694435109874815e-05,848000.0,4000.0,4000.0,-101.60242423790118,-101.60242423790118,8493568,40064,0,265689424,4000.0,144141,1253252,4004.0,356510.29054834455,11396.82600557526,144141,1.0,212.0,3.9821947,8493568,0.028204823,93.586205,0.015094619,128.0,-0.08277367,-0.0030306578,40064,0.0003,3.4171876907348633,0.0,5.9397345,11396.911328427184,0.08235963545811852,4.1526238126845996e-05,1.2776323760735318e-06,3.5842933873752994e-05,0.00010301377549081856,1.8372164975946752e-05,1.059040848702689e-05,2.231182703945051e-06,3.7217930396904545e-05,6.4102564875475734e-06,1.1965343519962908e-06,1.3714684490077124e-05,0.016834852742838993,0.001476975010191333,0.034283938927741245,1.5054719486640278e-05,0.00023543905702078102,4.336363401628103e-05,0.029191225572651903,4.081710167206532e-06
1,852000.0,False,213,e875d_00000,2025-11-25_09-53-05,1764031985,2.9379804134368896,926.9593644142151,9347,DESKTOP-M8HSDGN,172.28.117.198,926.9593644142151,213,3.028953205291767,1.1847353896780467e-05,3.0286322053371104,1.505454107580248,1.520446041486601,0.001968970550216102,901.0427841030431,212.0,852.0,852000.0,1000,4.0,0.7129764590800459,0.0005063705000338814,1000,1000.0,-620.7578361416414,1.4620983626794721,0.00011380004783743086,-90.55126005289125,901.0427841030431,0.0001156978624764459,4000.0,45.39013800415339,1126.4023813720337,2,0,2,14.225,30.975,0.0,0.0843505859375,0.0002953360051384461,852000.0,0.00010947754851521247,852000.0,4000.0,4000.0,-90.55126005289125,-90.55126005289125,8533632,40064,0,266942676,4000.0,144141,1253252,4004.0,359837.3640513937,11503.172155624083,144141,1.0,213.0,4.6964126,8533632,-0.0709281,344.02234,0.010508033,128.0,-0.16705765,0.1073432,40064,0.0003,3.4171876907348633,0.0,6.0221615,11503.272636470174,0.08216695517353667,4.5898816471599165e-05,1.4768797884055392e-06,3.966909415240925e-05,0.00011475063155342625,2.1027685801854166e-05,1.2065253914666616e-05,2.4228419192889374e-06,4.16743713526091e-05,7.067432523680778e-06,1.3942682253735608e-06,1.5526247231826113e-05,0.016814089755413694,0.0014754662500886728,0.03413792518846422,1.5093412291373398e-05,0.00023514500645314525,4.328359767467977e-05,0.029167737856925,4.078953067759859e-06
1,856000.0,False,214,e875d_00000,2025-11-25_09-53-08,1764031988,2.958315849304199,929.9176802635193,9347,DESKTOP-M8HSDGN,172.28.117.198,929.9176802635193,214,3.02820386340885,1.1827240354440214e-05,3.027883033893738,1.5059347202944469,1.5192195498917347,0.001966775534709997,901.0427841030431,213.0,856.0,856000.0,1000,4.0,0.7159607553000478,0.0005063705000338814,1000,1000.0,-620.7578361416414,1.4623195864776788,0.00011195414487777061,-88.72853587574406,901.0427841030431,0.0001145069196871291,4000.0,45.39013800415339,1136.954013664557,2,0,2,10.975,31.0,0.005,0.0843505859375,0.000289629446100384,856000.0,0.00010921056675525753,856000.0,4000.0,4000.0,-88.72853587574406,-88.72853587574406,8573696,40064,0,268195928,4000.0,144141,1253252,4004.0,362865.4191824955,11599.97617339971,144141,1.0,214.0,3.9539256,8573696,-0.09872635,44.85927,0.012418827,128.0,-0.19952655,-0.23916042,40064,0.0003,3.4171876907348633,0.0,5.836273,11600.072142101464,0.08198420109180042,4.535331106940625e-05,1.4789915953143448e-06,3.910235092772643e-05,0.00011210853379176497,2.05808384654102e-05,1.1788145296465194e-05,2.4297563377597732e-06,4.143534361158473e-05,6.894245418484612e-06,1.421426542461058e-06,1.5269607358680804e-05,0.016801156787861336,0.0014737748175865926,0.03399427784658199,1.507198816762905e-05,0.00023463675638650677,4.322071170093819e-05,0.0291445075783578,4.07049353624007e-06
1,860000.0,False,215,e875d_00000,2025-11-25_09-53-17,1764031997,9.541162729263306,939.4588429927826,9347,DESKTOP-M8HSDGN,172.28.117.198,939.4588429927826,215,3.0261125713347603,1.180646794752326e-05,3.025790627314804,1.5053361820714999,1.517715633052819,0.001973253699363896,901.0427841030431,214.0,860.0,860000.0,1000,4.0,0.7138396790000298,0.0005063705000338814,1000,1000.0,-620.7578361416414,1.4618589262679023,9.862453611029084e-05,-91.84295500358523,901.0427841030431,0.00010167832886001618,4000.0,45.39013800415339,1149.6440550069995,2,0,2,9.738461538461538,30.99230769230769,0.003076923076923077,0.0843505859375,0.0002581693764311568,860000.0,9.518463093372416e-05,860000.0,4000.0,4000.0,-91.84295500358523,-91.84295500358523,8613760,40064,0,269449180,4000.0,144141,1253252,4004.0,366731.755247223,11723.61521541159,144141,1.0,215.0,3.7242525,8613760,0.063409515,224.10617,0.010752797,128.0,-0.027801335,0.16371351,40064,0.0003,3.4171876907348633,0.0,5.4466534,11723.677452120719,0.081811167340881,4.088393745227349e-05,1.2838965128602943e-06,3.547937948761906e-05,0.000100559791831285,1.8184265499810438e-05,1.0514709722419351e-05,2.0686656614754447e-06,3.725446691171095e-05,6.330473678066536e-06,1.1755185044435194e-06,1.3184075393233063e-05,0.016779978589982234,0.0014720461594091036,0.03386489714811735,1.5059838284805958e-05,0.0002342115288239281,4.315614458407836e-05,0.029124587062572618,4.067828598767097e-06
1,864000.0,False,216,e875d_00000,2025-11-25_09-53-20,1764032000,3.1923410892486572,942.6511840820312,9347,DESKTOP-M8HSDGN,172.28.117.198,942.6511840820312,216,3.0277266796614115,1.1778723267847277e-05,3.027404142991655,1.5057712237907832,1.5188948948522896,0.001970711292367546,901.0427841030431,215.0,864.0,864000.0,1000,4.0,0.7159294506800142,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4620998636702232,0.000105303167357177,-111.5620444801446,901.0427841030431,0.00010724934573638051,4000.0,45.39013800415339,1112.7772688854288,2,0,2,16.42,30.96,0.006,0.0843505859375,0.0002746339098977901,864000.0,0.00010134215146474527,864000.0,4000.0,4000.0,-111.5620444801446,-111.5620444801446,8653824,40064,0,270702432,4000.0,144141,1253252,4004.0,354679.6130804508,11338.33427553163,144141,1.0,216.0,9.775409,8653824,-0.1455215,1177.7936,0.0159383,128.0,-0.28455183,0.12069821,40064,0.0003,3.4171876907348633,0.0,8.456618,11338.39506743528,0.08165682212746972,4.35644388881501e-05,1.3860273539168492e-06,3.730490191902687e-05,0.00010668385160870242,1.938040920136107e-05,1.1208220794036654e-05,2.232427271165978e-06,3.9729813365794827e-05,6.553290278840219e-06,1.244740800608547e-06,1.3999065232018518e-05,0.016769636184083187,0.001483127857813433,0.033725248646633545,1.5053399900811765e-05,0.00023682445353469275,4.335872313947642e-05,0.029106625711950364,4.067140312784189e-06
1,868000.0,False,217,e875d_00000,2025-11-25_09-53-24,1764032004,3.1219003200531006,945.7730844020844,9347,DESKTOP-M8HSDGN,172.28.117.198,945.7730844020844,217,3.0286282483647975,1.177875603518284e-05,3.0283055843517377,1.505654971142875,1.5199126334237647,0.0019712172094460668,901.0427841030431,216.0,868.0,868000.0,1000,4.0,0.7152716874600173,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4617191058285208,0.00010862658595159395,-109.12862334021291,901.0427841030431,0.00011088345597785237,4000.0,45.39013800415339,1120.377879952191,2,0,2,17.475,30.924999999999997,0.0,0.0843505859375,0.0002832994189186951,868000.0,0.00010348495626236455,868000.0,4000.0,4000.0,-109.12862334021291,-109.12862334021291,8693888,40064,0,271955684,4000.0,144141,1253252,4004.0,356872.2200342695,11408.510601270844,144141,1.0,217.0,4.1017494,8693888,-0.114982754,42.99479,0.014543292,128.0,-0.21561588,-0.15229642,40064,0.0003,3.4171876907348633,0.0,5.0935984,11408.499849187872,0.08149806971619512,4.4683398770692186e-05,1.4891414106531178e-06,3.8221884457262006e-05,0.00011095770791009972,1.9906046970329484e-05,1.1605246877972589e-05,2.2716459782025846e-06,3.96814342385511e-05,6.629064210619561e-06,1.4748463981413014e-06,1.462735196529125e-05,0.01674075899224398,0.001481742439234891,0.0336008059601675,1.5080865902036362e-05,0.00023593241899931016,4.365452590700523e-05,0.029103373134828133,4.073588911565554e-06
1,872000.0,False,218,e875d_00000,2025-11-25_09-53-27,1764032007,2.9309730529785156,948.7040574550629,9347,DESKTOP-M8HSDGN,172.28.117.198,948.7040574550629,218,3.0276076567911465,1.1764798477275748e-05,3.0272852307982228,1.5051310473014432,1.5194156317195253,0.001970584267352504,901.0427841030431,217.0,872.0,872000.0,1000,4.0,0.7135074508000252,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4611918623102367,0.00011016446017677559,-110.54841360783632,901.0427841030431,0.0001116175340496386,4000.0,45.39013800415339,1128.7924551598471,2,0,2,13.875000000000002,30.950000000000003,0.0,0.0843505859375,0.0002863633800336457,872000.0,0.00010651671409569651,872000.0,4000.0,4000.0,-110.54841360783632,-110.54841360783632,8733952,40064,0,273208936,4000.0,144141,1253252,4004.0,360242.8538494047,11516.173537356914,144141,1.0,218.0,5.141595,8733952,-0.0298131,274.392,0.012652267,128.0,-0.14226292,0.096411526,40064,0.0003,3.4171876907348633,0.0,6.9214654,11516.235055707151,0.08226956224903285,4.433984052249674e-05,1.4697932101225394e-06,3.8816494164496794e-05,0.00011099043250343925,2.040003696806452e-05,1.202139615493839e-05,2.388233052794482e-06,3.995687297835941e-05,6.803220273343711e-06,1.3489841271918134e-06,1.502639325805547e-05,0.01673549428232055,0.0014803871248430882,0.03440680280056385,1.5056917242925356e-05,0.00023588015481297605,4.357914064840122e-05,0.029075123913480383,4.0662030244632195e-06
1,876000.0,False,219,e875d_00000,2025-11-25_09-53-30,1764032010,2.9602949619293213,951.6643524169922,9347,DESKTOP-M8HSDGN,172.28.117.198,951.6643524169922,219,3.026891042413235,1.1754770491246747e-05,3.026568533050241,1.5050395725484251,1.518793615222332,0.00196808392468198,901.0427841030431,218.0,876.0,876000.0,1000,4.0,0.7143662740000127,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4612222543971352,0.00011560491048730718,-119.02952844932912,901.0427841030431,0.00011597474596625467,4000.0,39.321939734465175,1139.0701170720915,2,0,2,10.950000000000001,30.9,0.0075,0.0843505859375,0.00029968921484790716,876000.0,0.00011123930453598272,876000.0,4000.0,4000.0,-119.02952844932912,-119.02952844932912,8774016,40064,0,274462188,4000.0,144141,1253252,4004.0,363225.33251121506,11611.51655598775,144141,1.0,219.0,5.2251225,8774016,-0.061899733,596.3952,0.012161816,128.0,-0.16995817,0.112410486,40064,0.0003,3.4171876907348633,0.0,6.6499224,11611.579730460653,0.08207959144654481,4.635681632366245e-05,1.5222267318828289e-06,3.9930930847785956e-05,0.00011597069387464188,2.139910843732309e-05,1.2541972624305178e-05,2.425377442448021e-06,4.145567635395085e-05,7.397821749736373e-06,1.528044870975664e-06,1.5841863052266683e-05,0.01671260899950112,0.0014790651435952057,0.034267574722559986,1.5039758069348688e-05,0.00023536506326644075,4.349965923910426e-05,0.029049761124343352,4.062290996655334e-06
1,880000.0,False,220,e875d_00000,2025-11-25_09-53-39,1764032019,9.411981105804443,961.0763335227966,9347,DESKTOP-M8HSDGN,172.28.117.198,961.0763335227966,220,3.025551842069104,1.173758278909587e-05,3.025228517719737,1.5047227904729417,1.5177735346601076,0.0019657510454368036,901.0427841030431,219.0,880.0,880000.0,1000,4.0,0.7157642623800257,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4610552039981628,0.00011742532722822226,-107.72523397958358,901.0427841030431,0.00011449430436877299,4000.0,39.321939734465175,1149.5788341546497,2,0,2,10.084615384615384,30.93846153846153,0.0023076923076923075,0.0843505859375,0.0003007672367681298,880000.0,0.00011171727147258611,880000.0,4000.0,4000.0,-107.72523397958358,-107.72523397958358,8814080,40064,0,275715440,4000.0,144141,1253252,4004.0,366493.5351679231,11715.986548395584,144141,1.0,220.0,5.414142,8814080,-0.06532776,105.35338,0.012877124,128.0,-0.16314845,0.0567891,40064,0.0003,3.4171876907348633,0.0,5.381716,11716.05802969866,0.08188789435207922,4.6211901122299685e-05,1.6598842023192065e-06,4.134951951119643e-05,0.00011512226159882409,2.1193131676616644e-05,1.258424154139245e-05,2.3971640856128124e-06,4.155622880085872e-05,7.020487596014343e-06,1.4426530285278947e-06,1.5585410333046025e-05,0.016693165409506994,0.0014771540121590958,0.034124684605332065,1.5021350488882433e-05,0.00023491197263442575,4.343240264580523e-05,0.029023355473097957,4.055208086692776e-06
1,884000.0,False,221,e875d_00000,2025-11-25_09-53-42,1764032022,3.176208257675171,964.2525417804718,9347,DESKTOP-M8HSDGN,172.28.117.198,964.2525417804718,221,3.0270119070384087,1.1713316958783634e-05,3.0266890835625415,1.5048604083982116,1.5190918429135065,0.001969420174980667,901.0427841030431,220.0,884.0,884000.0,1000,4.0,0.7164279891000115,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4611308350581815,9.3918738937864e-05,-92.21031873645833,901.0427841030431,9.661403588324522e-05,4000.0,39.321939734465175,1113.1381802828805,2,0,2,16.95,31.0,0.0025,0.0843505859375,0.00024738585483367697,884000.0,9.081931927031961e-05,884000.0,4000.0,4000.0,-92.21031873645833,-92.21031873645833,8854144,40064,0,276968692,4000.0,144141,1253252,4004.0,354602.1528128117,11335.84965751196,144141,1.0,221.0,3.3797638,8854144,0.004604496,69.66974,0.011860674,128.0,-0.096395,-0.0401057,40064,0.0003,3.4171876907348633,0.0,6.046936,11335.915071805539,0.08177040728856054,3.962121041117668e-05,1.2578619462188944e-06,3.3358893101992895e-05,9.737032980593126e-05,1.7351593284694664e-05,1.0012588704244787e-05,1.9976137323083344e-06,3.580845408913114e-05,5.9667135584251015e-06,1.151905555829455e-06,1.2845392052368571e-05,0.016687764205412025,0.0014761123520348044,0.03403181724927777,1.5002376983057445e-05,0.00023413594291123003,4.337992861928691e-05,0.029006307338368006,4.062836005620077e-06
1,888000.0,False,222,e875d_00000,2025-11-25_09-53-46,1764032026,3.329641342163086,967.5821831226349,9347,DESKTOP-M8HSDGN,172.28.117.198,967.5821831226349,222,3.0299898081280285,1.171607379005612e-05,3.0296655725269126,1.5059002554042291,1.5210265007243722,0.0019704710032276205,901.0427841030431,221.0,888.0,888000.0,1000,4.0,0.7221210520600106,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4622463925225992,0.0001259321280034393,-93.54655589393111,901.0427841030431,0.0001243688876618934,4000.0,39.321939734465175,1118.2461206826886,2,0,2,17.22,31.0,0.006,0.0843505859375,0.0003191984488431208,888000.0,0.000117886115733733,888000.0,4000.0,4000.0,-93.54655589393111,-93.54655589393111,8894208,40064,0,278221944,4000.0,144141,1253252,4004.0,355559.7962459369,11366.521117125292,144141,1.0,222.0,5.3016677,8894208,0.030361626,203.71129,0.010820019,128.0,-0.06554179,0.10335231,40064,0.0003,3.4171876907348633,0.0,5.892939,11366.539653331223,0.08164697109567368,4.971456968535158e-05,1.6850453346404199e-06,4.32646831495567e-05,0.0001223549190185271,2.2665130645362097e-05,1.3254842468047742e-05,2.5728040959176788e-06,4.38060842957216e-05,7.462567498219224e-06,1.5186474538626959e-06,1.656928702110728e-05,0.016707627663359103,0.0014746305985148748,0.03391176551678606,1.4978013212184288e-05,0.00023372193348139553,4.333196933176518e-05,0.028985083884982613,4.058597647260294e-06
1,892000.0,False,223,e875d_00000,2025-11-25_09-53-48,1764032028,2.876939535140991,970.4591226577759,9347,DESKTOP-M8HSDGN,172.28.117.198,970.4591226577759,223,3.0284088795767485,1.1704103053860172e-05,3.028083325391647,1.5055528370001867,1.5197940196871322,0.00196801937319539,901.0427841030431,222.0,892.0,892000.0,1000,4.0,0.72172359340002,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.461725822867373,0.00010220052787207555,-96.94267105291084,901.0427841030431,0.00010561738764330683,4000.0,39.321939734465175,1124.5173381543718,2,0,2,13.774999999999999,31.0,0.0,0.08917236328125,0.00026682288834404644,892000.0,9.87064964479372e-05,892000.0,4000.0,4000.0,-96.94267105291084,-96.94267105291084,8934272,40064,0,279475196,4000.0,144141,1253252,4004.0,359376.55625606823,11488.455378751112,144141,1.0,223.0,9.453724,8934272,0.035932947,839.6455,0.01753102,128.0,-0.09984452,0.19965434,40064,0.0003,3.4171876907348633,0.0,7.5870676,11488.53990657869,0.08145784339471933,4.167930281666521e-05,1.3305468414594482e-06,3.6222156537051055e-05,0.000104624394972789,1.8691013277391205e-05,1.0928861387526648e-05,2.2209276718887153e-06,3.840338178169766e-05,6.368082854005201e-06,1.2323416397737333e-06,1.3961923234589484e-05,0.01668054937672527,0.0014727307125294584,0.03377417321162127,1.4961853081241669e-05,0.0002333489141472386,4.3276169638704014e-05,0.028963227976132773,4.053221671320661e-06
1,896000.0,False,224,e875d_00000,2025-11-25_09-53-51,1764032031,2.917201519012451,973.3763241767883,9347,DESKTOP-M8HSDGN,172.28.117.198,973.3763241767883,224,3.027255159710981,1.1683242020266127e-05,3.0269299450577325,1.5053182380801824,1.5188783237802588,0.0019661272094632287,901.0427841030431,223.0,896.0,896000.0,1000,4.0,0.7195880108800339,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4615807505586984,0.00011963399089242172,-91.18150090227418,901.0427841030431,0.0001209805589496576,4000.0,59.328427686734685,1136.911543238241,2,0,2,11.025,31.0,0.0,0.093994140625,0.00031317361902702477,896000.0,0.00011380755444804739,896000.0,4000.0,4000.0,-91.18150090227418,-91.18150090227418,8974336,40064,0,280728448,4000.0,144141,1253252,4004.0,362684.93338018015,11594.218912787599,144141,1.0,224.0,5.382824,8974336,0.051607355,168.34605,0.01445071,128.0,-0.061271098,-0.025934458,40064,0.0003,3.4171876907348633,0.0,6.349768,11594.303940333259,0.08140143198077551,4.9007796754469205e-05,1.5978912567625563e-06,4.2473555453637687e-05,0.0001222640984187036,2.248609966721013e-05,1.2544611984268087e-05,2.4024857259904213e-06,4.376865107457089e-05,7.253397042642008e-06,1.4334064898918438e-06,1.6472775919311875e-05,0.01666383567295464,0.0014712520954016175,0.03370507171950639,1.4978034552352595e-05,0.00023316695500348437,4.323143794511283e-05,0.028993500886370635,4.061509456728374e-06
1,900000.0,False,225,e875d_00000,2025-11-25_09-54-01,1764032041,9.443377017974854,982.8197011947632,9347,DESKTOP-M8HSDGN,172.28.117.198,982.8197011947632,225,3.0256670115638684,1.1669169600181461e-05,3.025342202177155,1.5047963308193788,1.5178155405524572,0.0019642215173659525,901.0427841030431,224.0,900.0,900000.0,1000,4.0,0.7190778532600416,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4611563600481108,0.00010575256912336988,-86.24524225283533,901.0427841030431,0.00011181995156830821,4000.0,59.328427686734685,1148.716991526083,2,0,2,10.161538461538461,31.0,0.0023076923076923075,0.09328988882211539,0.0002799625008455907,900000.0,0.00010396355838330478,900000.0,4000.0,4000.0,-86.24524225283533,-86.24524225283533,9014400,40064,0,281981700,4000.0,144141,1253252,4004.0,366176.725091705,11705.841463584471,144141,1.0,225.0,4.212126,9014400,0.15367071,255.42053,0.011560982,128.0,0.049819432,-0.010375738,40064,0.0003,3.4171876907348633,0.0,6.4345255,11705.929041761063,0.0812274832209687,4.38438975680697e-05,1.3938553501478106e-06,3.826158015029829e-05,0.00010964746797433484,1.9652688296861558e-05,1.1516958776231303e-05,2.2138088343437784e-06,4.061780885665372e-05,6.543159881510746e-06,1.2549307558643714e-06,1.5043349123748135e-05,0.016641285226223327,0.0014701919544459494,0.03356960696231006,1.497607420790423e-05,0.0002328115154542137,4.321047356740279e-05,0.028979172967509195,4.05672436523226e-06
1,904000.0,False,226,e875d_00000,2025-11-25_09-54-04,1764032044,3.1347556114196777,985.9544568061829,9347,DESKTOP-M8HSDGN,172.28.117.198,985.9544568061829,226,3.02671201383823,1.1642607901440748e-05,3.0263877773353856,1.5048550856011857,1.5188049948069338,0.001962306952189434,901.0427841030431,225.0,904.0,904000.0,1000,4.0,0.7203187042200352,0.0005063705000338814,1000,1000.0,-695.3398432681911,1.4612980248326277,0.00012824859966290882,-89.27730630742117,901.0427841030431,0.0001268225551253714,4000.0,59.328427686734685,1112.216571046573,2,0,2,16.7,31.0,0.0,0.08441162109375,0.0003334748820439097,904000.0,0.0001230363389200024,904000.0,4000.0,4000.0,-89.27730630742117,-89.27730630742117,9054464,40064,0,283234952,4000.0,144141,1253252,4004.0,354289.90321635397,11325.850031211417,144141,1.0,226.0,2.914546,9054464,0.045825817,151.69826,0.008321975,128.0,-0.045131437,-0.02646494,40064,0.0003,3.4171876907348633,0.0,6.2519503,11325.931915203133,0.08116342146875984,5.057410671358858e-05,1.7534931568836912e-06,4.456493625905279e-05,0.00012900427084869972,2.4091329408221935e-05,1.3472524765547916e-05,2.625244622198682e-06,4.5405416684966374e-05,7.5822493754270715e-06,1.6786583461063736e-06,1.712981573620063e-05,0.016655611833958407,0.0014688138948997986,0.03343547773268781,1.4968653465736388e-05,0.0002320092102980555,4.316184883262048e-05,0.029037463747833687,4.04763712063189e-06
